artist	title
Marina And The Diamonds	Shampain (album version)
Marina And The Diamonds	Rootless
Marina And The Diamonds	Numb (album version)
Billy Curringham	Don't
Rammstein	MOSKAU
Rammstein	EIN LIED
Massive Attack	Girl I Love You (She is Danger Remix)
Angus & Julia Stone	Horse And Cart
Angus & Julia Stone	Jewels And Gold
Angus & Julia Stone	Another Day
Angus & Julia Stone	Soldier
Angus & Julia Stone	Im Yours
No Te Va Gustar	Cielo De Un Solo Color
No Te Va Gustar	Tirano
Crosby_ Stills_ Nash and Young	Everybody I Love You
Nirvana	(New Wave) Polly
The Killers	Enterlude
Weezer	Butterfly
A Fine Frenzy	The World Without
Deadmau5	Strobe (Club Edit)
Rage Against The Machine	People Of The Sun
Musiq	Dontchange
Eminem	Must Be The Ganja
Eminem	Deja Vu
Zac Brown Band	Whatever It Is (Album)
Ludovico Einaudi	Primavera
Iration	You Don't Know (ft. Tunji)
Angels and Airwaves	Valkyrie Missile
Lil Scrappy	Head Bussa [feat. Lil Jon] (Explicit Version)
Evanescence	Everybody's Fool
Kings Of Leon	Soft
Kings Of Leon	Black Thumbnail
Two Door Cinema Club	I Can Talk (French Horn Rebellion Remix)
Two Door Cinema Club	I Can Talk (Crystal Fighters Remix)
Two Door Cinema Club	I Can Talk (Moulinex Remix)
Linkin Park	My<Dsmbr (Album Version)
The Black Keys	Brooklyn Bound
Black Eyed Peas	Hey Mama
Edward Sharpe & The Magnetic Zeros	40 Day Dream
Local Natives	Cards & Quarters
Caribou	Kaili
Starflyer 59	Going Places
Jill Scott	Breathe
Yung Joc	Dope Boy Magic [Feat. Nicholas "Play Boy Nick" Smith_ Corey "Black Owned C Bone" Andrews and Chino Dolla] [Amended Album Version]
Foreigner	Tramontane [Instrumental]
Keyshia Cole	Was It Worth It?
Foo Fighters	Wattershed
Creedence Clearwater Revival	Get Down Woman
The Smiths	The Boy With The Thorn In His Side
Yeah Yeah Yeahs	Hysteric
Devendra Banhart	We All Know
Camila	Me Da Igual
Coldplay	Twisted Logic
Coldplay	Careful Where You Stand
Maroon 5	Sweetest Goodbye
Rammstein	LIEBE IST FüR ALLE DA
Rammstein	Eifersucht
Rammstein	Zwitter
Coldplay	I Ran Away
Coldplay	Now My Feet Won't Touch The Ground
Muse	Please Please Please Let Me Get What I Want
Linkin Park	Bleed It Out (Album Version)
Binary Star	Masters Of The Universe
Michael Bublé	All I Do Is Dream Of You (Album Version)
Local Natives	Sticky Thread
Lupe Fiasco feat. GemStones and Graham Burris	Dumb It Down (feat. GemStones and Graham Burris) (Amended Album Version)
Creedence Clearwater Revival	My Baby Left Me
Beirut	Scenic World (Version)
Black Eyed Peas	Go Go
Matt Nathanson	Falling Apart
Muse	Dead Star [Live From Le Zenith]
Taking Back Sunday	Timberwolves At New Jersey (Album Version)
Lifehouse	Make Me Over
System of a Down	Tentative
System of a Down	Stealing Society
Bullet For My Valentine	A Place Where You Belong
Aventura	Amor De Madre
Enrique Iglesias	Si Juras Regresar
Arctic Monkeys	What If You Were Right The First Time?
Nick Drake	Pink Moon
Easton Corbin	I Can't Love You Back
Pepper	Green Hell
Creedence Clearwater Revival	Night Time Is The Right Time
Camera Obscura	I Need All The Friends I Can Get
Kanye West	Coldest Winter
Apocalyptica	Deathzone
OneRepublic	Sleep
John Mayer	Daughters
Toby Keith	Rock You Baby
Modest Mouse	Bukowski
Daddy Yankee	Cambio
Alejandro Sanz	Tu no tienes alma
Modest Mouse	The Good Times Are Killing Me
Billy Currington	I Wanna Be A Hillbilly
Easton Corbin	A Little More Country Than That
Luke Bryan	Baby's On The Way
John Mayer	Message In A Bottle
Josh Groban	In Her Eyes (Album Version)
Eminem	Intro
The Lonely Island	The Old Saloon
Bloodhound Gang	Fire Water Burn
Cage The Elephant	Ain't No Rest For The Wicked (Alt. Mix)
Josh Groban	February Song (Album Version)
Josh Groban	So She Dances (Album Version)
Ron Carter	Corcoovado
Nando Reis	Por Onde Andei
Bloodhound Gang	I'm The Least You Could Do
Amy Winehouse	You Sent Me Flying / Cherry
Amy Winehouse	In My Bed
Legião Urbana	Pais E Filhos
Dropkick Murphys	Caught in a Jar
Radiohead	The Trickster
Maroon 5	Can't Stop
The Smiths	Shoplifters Of The World Unite
Train	My Private Nation
Miley Cyrus	Hoedown Throwdown
Cassie	About Time (Album Version)
Godsmack	Shine Down
Ok Go	There's A Fire
Slipknot	The Nameless (Album Version)
Easton Corbin	Let Alone You
Billy Currington	Ain't What It Used To Be
Easton Corbin	Don't Ask Me About A Woman
Easton Corbin	Someday When I'm Old
Luke Bryan	The Car In Front Of Me
Caribou	Hannibal
Caribou	Lalibela
Lifehouse	In Your Skin
Lifehouse	It Is What It Is
Lifehouse	Cling And Clatter
Lifehouse	Wrecking Ball
Nine Inch Nails	Right Where It Belongs
Muse	Plug In Baby [Live]
Michael Bublé	Can't Buy Me Love (Album Version)
Josh Turner	The Way He Was Raised
Bebe	Razones (A Capella)
Radiohead	Pulk/Pull Revolving Doors
Eric Church	Can't Take It With You
Nirvana	Spank Thru
Sigur Rós	Mílanó
Creedence Clearwater Revival	I Heard It Through The Grapevine
Audioslave	Sound Of A Gun
Audioslave	Man Or Animal
Three Days Grace	Overrated
Sick Puppies	I Hate You
Nando Reis	No Recreio
Nando Reis	Nos Seus Olhos
The Smiths	Unloveable
Easton Corbin	That'll Make You Wanna Drink
Easton Corbin	Leavin' A Lonely Town
Kanye West	Pinocchio Story (Freestyle Live From Singapore)
Lupe Fiasco	Baba Says Cool For Thought (Amended Album Version)
Lil Scrappy	No Problem (Explicit Version)
Third Eye Blind	Losing A Whole Year (2006 Remastered LP Version)
The All-American Rejects	Fallin' Apart
Coldplay	Low
Weezer	Dreamin'
Modest Mouse	Bury Me With It
Modest Mouse	Wild Packs Of Family Dogs
Rammstein	Küss Mich (Fellfrosch)
Daft Punk	Phoenix (Basement Jaxx Remix)
Train	Mississippi
Nickelback	Good Times Gone (Album Version)
Sick Puppies	So What I Lied
Metallica	Fight Fire With Fire
Band Of Horses	Neighbor
Band Of Horses	NW Apt.
Daft Punk	Around The World (Motorbass Vice Mix)
João Gilberto	Eclipse
The Strokes	What Ever Happened?
Billy Currington	Hangin' Around
Eric Church	Pledge Allegiance To The Hag
The Avett Brothers	At The Beach
Binary Star	Evolution Of Man
Traveling Wilburys	Cool Dry Place (2007 Remastered LP Version)
The Killers	Get Trashed
Spencer Brewer	Tomorrow's Child
Pendulum	Masochist VIP
Maroon 5	The Way I Was
Slipknot	Get This (Live version) (Album Version)
Slipknot	Danger - Keep Away (Album Version)
The Killers	Sweet Talk
Bon Jovi	The One That Got Away
Scissor Sisters	Kiss You Off
Traveling Wilburys	Heading For The Light
Scissor Sisters	Tits On The Radio
Chromeo	Mercury Tears
Chromeo	Waiting For You
Garbage	Milk
Guns N' Roses	Black Leather
The Smiths	Last Night I Dreamt That Somebody Loved Me
Garbage	Supervixen
A Perfect Circle	Annihilation
Metallica	The Prince
Red Hot Chili Peppers	Readymade (Album Version)
Avril Lavigne	I Don't Have To Try
Anberlin	The Unwinding Cable Car
Muse	Screenager
Muse	The Small Print
Prince & The New Power Generation	Cream ( LP Version W/O Rap Monologue )
Dangerdoom	Basket Case
Marina And The Diamonds	Guilty (album version)
Calle 13	Outro
Nickelback	Slow Motion
Morcheeba	World Looking In (Radio Edit)
Damian Marley / Bobby Brown	Beautiful
Rage Against The Machine	Ashes In The Fall
José González	Slow Moves
Miley Cyrus	Kicking And Screaming
Muse	Megalomania
The Kooks	California
Flight Of The Conchords	Mutha'uckas (Album Version)
Audioslave	The Worm
Audioslave	Your Time Has Come
Theory Of A Deadman	Little Smirk
System of a Down	Vicinity Of Obscenity
Bullet For My Valentine	Begging For Mercy
Valerio Scanu	Ricordati Di Noi
Tears For Fears	New Star
Tears For Fears	The Way You Are
Angus & Julia Stone	A Book Like This
Ok Go	Shortly Before The End
Coldplay	The World Turned Upside Down
Coldplay	Things I Don't Understand
Passion Pit	Better Things
Eric Church	You Make It Look So Easy
The Smiths	Paint A Vulgar Picture
Justice	NY Excuse (Album Version)
Zac Brown Band	Violin Intro To Free (Album)
The Killers	The World We Live In
Owl City	Early Birdie
Paramore	crushcrushcrush (Album Version)
Coldplay	Everything's Not Lost (Live In Sydney)
Paramore	Love's Not A Competition
Modest Mouse	This Devil's Workday
Che Sudaka	Arma dispuesta
Explosions In The Sky	What Do You Go Home To?
Flogging Molly	(no More) Paddy's Lament
Metallica	Poor Twisted Me
Easton Corbin	A Lot To Learn About Livin'
Luke Bryan	Tackle Box
Blink-182	Anthem Part Two
Ratatat	Flynn
Sergio Caputo	Blu Elettrico
matchbox twenty	Crutch (LP Version)
Traveling Wilburys	Margarita
Billy Currington	Walk On
Billy Currington	Growin' Up Down There
Billy Currington	Everything
Eric Hutchinson	Outside Villanova (Album Version)
Ratatat	Dura
Owl City	Designer Skyline
Paramore	Fences (Album Version)
The Smiths	Death Of A Disco Dancer
Buckcherry	Baby
Nando Reis	Os Cegos Do Castelo
Phoenix	Sometimes In The Fall
The Police	Demolition Man
Michael Bublé	Baby [You've Got What It Takes] [with Sharon Jones & the Dap-Kings]
Linkin Park	1stp Klosr (Album Version)
Slipknot	Gehenna
Audioslave	The Curse
Audioslave	Out Of Exile
James Taylor	How Sweet It Is
Radiohead	Punchdrunk Lovesick Singalong
Adam Lambert	Broken Open
Daft Punk	Robot Rock - Daft Punk Maximum Overdrive Mix
Foreigner	Waiting For A Girl Like You
Steve Miller	Sacrifice
Casting Crowns	Every Man (With background vocals)
Cat Stevens	The Hurt
The Avett Brothers	Letter To A Pretty Girl
The Avett Brothers	Hard Worker
Portishead	Hunter
Michael Bublé	The Best Is Yet To Come (Album Version)
Audioslave	Gasoline
Foo Fighters	DOA
Jack Johnson	The Horizon Has Been Defeated
Jack Johnson	Adrift
Jack Johnson	The Sharing Song
Radiohead	Killer Cars
Passion Pit	Make Light
Bob Welch	Ebony Eyes
Sanctus Real	Forgiven
Ratt	Lay It Down (2007 Remastered)
Muse	Interlude
Boston	Livin' For You
Daft Punk	Harder Better Faster Stronger (Jess And Crabbe Mix)
Nirvana	Negative Creep
Rihanna	Haunted
Beyoncé	Smash Into You
LCD Soundsystem	Beat Connection
Paramore	That's What You Get (Album Version)
Paramore	Pressure (Album Version)
